hpo_id1,hpo_term1,hpo_id2,hpo_term2,similarity_score
HP:0410342,Increased circulating heparan sulfate level,HP:0003075,Hypoproteinemia,0.7937
HP:0410342,Increased circulating heparan sulfate level,HP:0003113,Hypochloremia,0.8057
HP:0410342,Increased circulating heparan sulfate level,HP:0003146,Hypocholesterolemia,0.7866
HP:0410342,Increased circulating heparan sulfate level,HP:0003233,Decreased HDL cholesterol concentration,0.8798
HP:0410342,Increased circulating heparan sulfate level,HP:0003234,Decreased circulating carnitine concentration,0.8957
HP:0410342,Increased circulating heparan sulfate level,HP:0003292,Decreased serum leptin,0.8840
HP:0410342,Increased circulating heparan sulfate level,HP:0003351,Decreased circulating renin concentration,0.8937
HP:0410342,Increased circulating heparan sulfate level,HP:0003537,Hypouricemia,0.7992
HP:0410342,Increased circulating heparan sulfate level,HP:0003563,Decreased LDL cholesterol concentration,0.8679
HP:0410342,Increased circulating heparan sulfate level,HP:0003572,Low plasma citrulline,0.8773
HP:0410342,Increased circulating heparan sulfate level,HP:0003658,Hypomethioninemia,0.8351
HP:0410342,Increased circulating heparan sulfate level,HP:0004313,Decreased circulating antibody concentration,0.8794
HP:0410342,Increased circulating heparan sulfate level,HP:0004315,Decreased circulating IgG concentration,0.8671
HP:0410342,Increased circulating heparan sulfate level,HP:0004319,Decreased circulating aldosterone concentration,0.8983
HP:0410342,Increased circulating heparan sulfate level,HP:0005479,Decreased circulating IgE concentration,0.8581
HP:0410342,Increased circulating heparan sulfate level,HP:0005510,Transient erythroblastopenia,0.8140
HP:0410342,Increased circulating heparan sulfate level,HP:0005961,Hypoargininemia,0.8225
HP:0410342,Increased circulating heparan sulfate level,HP:0008163,Decreased circulating cortisol level,0.9147
HP:0410342,Increased circulating heparan sulfate level,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8890
HP:0410342,Increased circulating heparan sulfate level,HP:0010981,Hypolipoproteinemia,0.7979
HP:0410342,Increased circulating heparan sulfate level,HP:0011967,Decreased circulating copper concentration,0.8768
HP:0410342,Increased circulating heparan sulfate level,HP:0012052,Low serum calcitriol,0.8343
HP:0410342,Increased circulating heparan sulfate level,HP:0012053,Decreased circulating calcifediol concentration,0.8619
HP:0410342,Increased circulating heparan sulfate level,HP:0012101,Decreased serum creatinine,0.8677
HP:0410342,Increased circulating heparan sulfate level,HP:0012153,Hypotriglyceridemia,0.8221
HP:0410342,Increased circulating heparan sulfate level,HP:0012277,Hypoglycinemia,0.8181
HP:0410342,Increased circulating heparan sulfate level,HP:0012279,Hyposerinemia,0.7958
HP:0410342,Increased circulating heparan sulfate level,HP:0012417,Hypocapnia,0.7516
HP:0410342,Increased circulating heparan sulfate level,HP:0012418,Hypoxemia,0.7997
HP:0410342,Increased circulating heparan sulfate level,HP:0020222,Hypohomocysteinemia,0.7949
HP:0410342,Increased circulating heparan sulfate level,HP:0030339,Decreased circulating gonadotropin concentration,0.8723
HP:0410342,Increased circulating heparan sulfate level,HP:0030344,Decreased circulating luteinizing hormone level,0.8910
HP:0410342,Increased circulating heparan sulfate level,HP:0030349,Decreased circulating androgen concentration,0.8764
HP:0410342,Increased circulating heparan sulfate level,HP:0030689,Decreased glucagon level,0.8731
HP:0410342,Increased circulating heparan sulfate level,HP:0030985,Decreased serum bile acid concentration,0.8925
HP:0410342,Increased circulating heparan sulfate level,HP:0031242,Decreased circulating chylomicron concentration,0.8899
HP:0410342,Increased circulating heparan sulfate level,HP:0031243,Decreased VLDL cholesterol concentration,0.8614
HP:0410342,Increased circulating heparan sulfate level,HP:0031794,Decreased circulating glycerol level,0.9055
HP:0410342,Increased circulating heparan sulfate level,HP:0031891,Decreased eosinophil count,0.8406
HP:0410342,Increased circulating heparan sulfate level,HP:0031969,Reduced blood urea nitrogen,0.8493
HP:0410342,Increased circulating heparan sulfate level,HP:0032098,Hypomanganesemia,0.8253
HP:0410342,Increased circulating heparan sulfate level,HP:0032210,Decreased circulating free T3,0.8393
HP:0410342,Increased circulating heparan sulfate level,HP:0032363,Decreased circulating corticosterone level,0.9101
HP:0410342,Increased circulating heparan sulfate level,HP:0033445,Reduced circulating acylcarnitine concentration,0.9007
HP:0410342,Increased circulating heparan sulfate level,HP:0033480,Hypobilirubinemia,0.8169
HP:0410342,Increased circulating heparan sulfate level,HP:0034203,Decreased iduronate sulfatase level,0.9181
HP:0410342,Increased circulating heparan sulfate level,HP:0034292,Reduced circulating creatine concentration,0.8808
HP:0410342,Increased circulating heparan sulfate level,HP:0034441,Decreased circulating aspartic acid concentration,0.9423
HP:0410342,Increased circulating heparan sulfate level,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8883
HP:0410342,Increased circulating heparan sulfate level,HP:0034870,Reduced circulating urocanic acid concentration,0.8956
HP:0410342,Increased circulating heparan sulfate level,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8932
HP:0410342,Increased circulating heparan sulfate level,HP:0034938,Decreased circulating sialic acid concentration,0.9050
HP:0410342,Increased circulating heparan sulfate level,HP:0040171,Decreased serum testosterone concentration,0.8811
HP:0410342,Increased circulating heparan sulfate level,HP:0040216,Hypoinsulinemia,0.8200
HP:0410342,Increased circulating heparan sulfate level,HP:0045014,Hypolipidemia,0.7820
HP:0410342,Increased circulating heparan sulfate level,HP:0100493,Hypoammonemia,0.8202
HP:0410342,Increased circulating heparan sulfate level,HP:0100507,Reduced blood folate concentration,0.8808
HP:0410342,Increased circulating heparan sulfate level,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8938
HP:0410342,Increased circulating heparan sulfate level,HP:0410245,Decreased circulating IgD concentration,0.8858
HP:0410342,Increased circulating heparan sulfate level,HP:0410289,Hypoamylasemia,0.8361
HP:0410342,Increased circulating heparan sulfate level,HP:0410343,Decreased circulating heparan sulfate level,0.9955
HP:0410342,Increased circulating heparan sulfate level,HP:0430073,Decreased circulating beta-carotene concentration,0.9094
HP:0410342,Increased circulating heparan sulfate level,HP:0500132,Hypovalinemia,0.8094
HP:0410342,Increased circulating heparan sulfate level,HP:0500133,Hypotyrosinemia,0.8126
HP:0410342,Increased circulating heparan sulfate level,HP:0500135,Hypotryptophanemia,0.8183
HP:0410342,Increased circulating heparan sulfate level,HP:0500136,Hypothreoninemia,0.8301
HP:0410342,Increased circulating heparan sulfate level,HP:0500139,Hypoprolinemia,0.8003
HP:0410342,Increased circulating heparan sulfate level,HP:0500140,Decreased circulating hydroxyproline concentration,0.8974
HP:0410342,Increased circulating heparan sulfate level,HP:0500141,Hypophenylalaninemia,0.8254
HP:0410342,Increased circulating heparan sulfate level,HP:0500142,Hypolysinemia,0.7954
HP:0410342,Increased circulating heparan sulfate level,HP:0500143,Hypoleucinemia,0.8149
HP:0410342,Increased circulating heparan sulfate level,HP:0500144,Hypoisoleucinemia,0.8177
HP:0410342,Increased circulating heparan sulfate level,HP:0500145,Hypohistidinemia,0.8109
HP:0410342,Increased circulating heparan sulfate level,HP:0500147,Hypoglutaminemia,0.8264
HP:0410342,Increased circulating heparan sulfate level,HP:0500150,Hypoglutamatemia,0.8272
HP:0410342,Increased circulating heparan sulfate level,HP:0500152,Hypocystinemia,0.8143
HP:0410342,Increased circulating heparan sulfate level,HP:0500154,Hypoalaninemia,0.8065
HP:0410342,Increased circulating heparan sulfate level,HP:0500157,Hypoasparaginemia,0.8412
HP:0410342,Increased circulating heparan sulfate level,HP:0500162,Decreased circulating carnosine concentration,0.9000
HP:0410342,Increased circulating heparan sulfate level,HP:0500163,Hypoornithinemia,0.8184
HP:0410342,Increased circulating heparan sulfate level,HP:0500182,Hypotaurinemia,0.8219
HP:0430028,Hyperplasia of the maxilla,HP:0000327,Hypoplasia of the maxilla,0.9809
HP:0430029,Hyperplasia of the premaxilla,HP:0010650,Hypoplasia of the premaxilla,0.9822
HP:0430074,Increased circulating beta-carotene concentration,HP:0001882,Leukopenia,0.8009
HP:0430074,Increased circulating beta-carotene concentration,HP:0001888,Lymphopenia,0.7807
HP:0430074,Increased circulating beta-carotene concentration,HP:0001913,Granulocytopenia,0.8132
HP:0430074,Increased circulating beta-carotene concentration,HP:0001943,Hypoglycemia,0.8264
HP:0430074,Increased circulating beta-carotene concentration,HP:0001988,Recurrent hypoglycemia,0.8422
HP:0430074,Increased circulating beta-carotene concentration,HP:0002148,Hypophosphatemia,0.8032
HP:0430074,Increased circulating beta-carotene concentration,HP:0002720,Decreased circulating IgA concentration,0.9032
HP:0430074,Increased circulating beta-carotene concentration,HP:0002850,Decreased circulating total IgM,0.8407
HP:0430074,Increased circulating beta-carotene concentration,HP:0002900,Hypokalemia,0.8041
HP:0430074,Increased circulating beta-carotene concentration,HP:0002901,Hypocalcemia,0.8251
HP:0430074,Increased circulating beta-carotene concentration,HP:0002902,Hyponatremia,0.8143
HP:0430074,Increased circulating beta-carotene concentration,HP:0002917,Hypomagnesemia,0.8273
HP:0430074,Increased circulating beta-carotene concentration,HP:0002920,Decreased circulating ACTH concentration,0.9073
HP:0430074,Increased circulating beta-carotene concentration,HP:0003073,Hypoalbuminemia,0.8472
HP:0430074,Increased circulating beta-carotene concentration,HP:0003075,Hypoproteinemia,0.8107
HP:0430074,Increased circulating beta-carotene concentration,HP:0003113,Hypochloremia,0.8279
HP:0430074,Increased circulating beta-carotene concentration,HP:0003146,Hypocholesterolemia,0.7889
HP:0430074,Increased circulating beta-carotene concentration,HP:0003233,Decreased HDL cholesterol concentration,0.8924
HP:0430074,Increased circulating beta-carotene concentration,HP:0003234,Decreased circulating carnitine concentration,0.9447
HP:0430074,Increased circulating beta-carotene concentration,HP:0003292,Decreased serum leptin,0.9092
HP:0430074,Increased circulating beta-carotene concentration,HP:0003351,Decreased circulating renin concentration,0.9236
HP:0430074,Increased circulating beta-carotene concentration,HP:0003537,Hypouricemia,0.8059
HP:0430074,Increased circulating beta-carotene concentration,HP:0003563,Decreased LDL cholesterol concentration,0.8879
HP:0430074,Increased circulating beta-carotene concentration,HP:0003572,Low plasma citrulline,0.8891
HP:0430074,Increased circulating beta-carotene concentration,HP:0003658,Hypomethioninemia,0.8620
HP:0430074,Increased circulating beta-carotene concentration,HP:0004313,Decreased circulating antibody concentration,0.9146
HP:0430074,Increased circulating beta-carotene concentration,HP:0004315,Decreased circulating IgG concentration,0.9045
HP:0430074,Increased circulating beta-carotene concentration,HP:0004319,Decreased circulating aldosterone concentration,0.9373
HP:0430074,Increased circulating beta-carotene concentration,HP:0005479,Decreased circulating IgE concentration,0.8942
HP:0430074,Increased circulating beta-carotene concentration,HP:0005510,Transient erythroblastopenia,0.8272
HP:0430074,Increased circulating beta-carotene concentration,HP:0005961,Hypoargininemia,0.8433
HP:0430074,Increased circulating beta-carotene concentration,HP:0008163,Decreased circulating cortisol level,0.9364
HP:0430074,Increased circulating beta-carotene concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,0.9092
HP:0430074,Increased circulating beta-carotene concentration,HP:0010981,Hypolipoproteinemia,0.8209
HP:0430074,Increased circulating beta-carotene concentration,HP:0011967,Decreased circulating copper concentration,0.9056
HP:0430074,Increased circulating beta-carotene concentration,HP:0012052,Low serum calcitriol,0.8623
HP:0430074,Increased circulating beta-carotene concentration,HP:0012053,Decreased circulating calcifediol concentration,0.8879
HP:0430074,Increased circulating beta-carotene concentration,HP:0012101,Decreased serum creatinine,0.8666
HP:0430074,Increased circulating beta-carotene concentration,HP:0012153,Hypotriglyceridemia,0.8258
HP:0430074,Increased circulating beta-carotene concentration,HP:0012277,Hypoglycinemia,0.8347
HP:0430074,Increased circulating beta-carotene concentration,HP:0012279,Hyposerinemia,0.8177
HP:0430074,Increased circulating beta-carotene concentration,HP:0012417,Hypocapnia,0.7990
HP:0430074,Increased circulating beta-carotene concentration,HP:0012418,Hypoxemia,0.8181
HP:0430074,Increased circulating beta-carotene concentration,HP:0020222,Hypohomocysteinemia,0.8380
HP:0430074,Increased circulating beta-carotene concentration,HP:0030339,Decreased circulating gonadotropin concentration,0.9167
HP:0430074,Increased circulating beta-carotene concentration,HP:0030344,Decreased circulating luteinizing hormone level,0.9372
HP:0430074,Increased circulating beta-carotene concentration,HP:0030349,Decreased circulating androgen concentration,0.9298
HP:0430074,Increased circulating beta-carotene concentration,HP:0030689,Decreased glucagon level,0.8819
HP:0430074,Increased circulating beta-carotene concentration,HP:0030985,Decreased serum bile acid concentration,0.9169
HP:0430074,Increased circulating beta-carotene concentration,HP:0031242,Decreased circulating chylomicron concentration,0.9348
HP:0430074,Increased circulating beta-carotene concentration,HP:0031243,Decreased VLDL cholesterol concentration,0.8839
HP:0430074,Increased circulating beta-carotene concentration,HP:0031794,Decreased circulating glycerol level,0.9077
HP:0430074,Increased circulating beta-carotene concentration,HP:0031891,Decreased eosinophil count,0.8639
HP:0430074,Increased circulating beta-carotene concentration,HP:0031969,Reduced blood urea nitrogen,0.8782
HP:0430074,Increased circulating beta-carotene concentration,HP:0032098,Hypomanganesemia,0.8567
HP:0430074,Increased circulating beta-carotene concentration,HP:0032210,Decreased circulating free T3,0.8875
HP:0430074,Increased circulating beta-carotene concentration,HP:0032363,Decreased circulating corticosterone level,0.9447
HP:0430074,Increased circulating beta-carotene concentration,HP:0033445,Reduced circulating acylcarnitine concentration,0.9316
HP:0430074,Increased circulating beta-carotene concentration,HP:0033480,Hypobilirubinemia,0.8421
HP:0430074,Increased circulating beta-carotene concentration,HP:0034203,Decreased iduronate sulfatase level,0.8885
HP:0430074,Increased circulating beta-carotene concentration,HP:0034292,Reduced circulating creatine concentration,0.9118
HP:0430074,Increased circulating beta-carotene concentration,HP:0034441,Decreased circulating aspartic acid concentration,0.9342
HP:0430074,Increased circulating beta-carotene concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.9040
HP:0430074,Increased circulating beta-carotene concentration,HP:0034870,Reduced circulating urocanic acid concentration,0.9415
HP:0430074,Increased circulating beta-carotene concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.9153
HP:0430074,Increased circulating beta-carotene concentration,HP:0034938,Decreased circulating sialic acid concentration,0.9192
HP:0430074,Increased circulating beta-carotene concentration,HP:0040171,Decreased serum testosterone concentration,0.9162
HP:0430074,Increased circulating beta-carotene concentration,HP:0040216,Hypoinsulinemia,0.8489
HP:0430074,Increased circulating beta-carotene concentration,HP:0045014,Hypolipidemia,0.8114
HP:0430074,Increased circulating beta-carotene concentration,HP:0100493,Hypoammonemia,0.8552
HP:0430074,Increased circulating beta-carotene concentration,HP:0100507,Reduced blood folate concentration,0.9087
HP:0430074,Increased circulating beta-carotene concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.9070
HP:0430074,Increased circulating beta-carotene concentration,HP:0410245,Decreased circulating IgD concentration,0.8973
HP:0430074,Increased circulating beta-carotene concentration,HP:0410289,Hypoamylasemia,0.8661
HP:0430074,Increased circulating beta-carotene concentration,HP:0410343,Decreased circulating heparan sulfate level,0.9069
HP:0430074,Increased circulating beta-carotene concentration,HP:0430073,Decreased circulating beta-carotene concentration,0.9966
HP:0430074,Increased circulating beta-carotene concentration,HP:0500132,Hypovalinemia,0.8326
HP:0430074,Increased circulating beta-carotene concentration,HP:0500133,Hypotyrosinemia,0.8258
HP:0430074,Increased circulating beta-carotene concentration,HP:0500135,Hypotryptophanemia,0.8384
HP:0430074,Increased circulating beta-carotene concentration,HP:0500136,Hypothreoninemia,0.8494
HP:0430074,Increased circulating beta-carotene concentration,HP:0500139,Hypoprolinemia,0.8220
HP:0430074,Increased circulating beta-carotene concentration,HP:0500140,Decreased circulating hydroxyproline concentration,0.8961
HP:0430074,Increased circulating beta-carotene concentration,HP:0500141,Hypophenylalaninemia,0.8495
HP:0430074,Increased circulating beta-carotene concentration,HP:0500142,Hypolysinemia,0.8234
HP:0430074,Increased circulating beta-carotene concentration,HP:0500143,Hypoleucinemia,0.8474
HP:0430074,Increased circulating beta-carotene concentration,HP:0500144,Hypoisoleucinemia,0.8566
HP:0430074,Increased circulating beta-carotene concentration,HP:0500145,Hypohistidinemia,0.8238
HP:0430074,Increased circulating beta-carotene concentration,HP:0500147,Hypoglutaminemia,0.8432
HP:0430074,Increased circulating beta-carotene concentration,HP:0500150,Hypoglutamatemia,0.8470
HP:0430074,Increased circulating beta-carotene concentration,HP:0500152,Hypocystinemia,0.8358
HP:0430074,Increased circulating beta-carotene concentration,HP:0500154,Hypoalaninemia,0.8345
HP:0430074,Increased circulating beta-carotene concentration,HP:0500157,Hypoasparaginemia,0.8672
HP:0430074,Increased circulating beta-carotene concentration,HP:0500162,Decreased circulating carnosine concentration,0.9507
HP:0430074,Increased circulating beta-carotene concentration,HP:0500163,Hypoornithinemia,0.8430
HP:0430074,Increased circulating beta-carotene concentration,HP:0500182,Hypotaurinemia,0.8390
HP:0500134,Hypertryptophanemia,HP:0001882,Leukopenia,0.8652
HP:0500134,Hypertryptophanemia,HP:0001888,Lymphopenia,0.8700
HP:0500134,Hypertryptophanemia,HP:0001913,Granulocytopenia,0.8515
HP:0500134,Hypertryptophanemia,HP:0001943,Hypoglycemia,0.8881
HP:0500134,Hypertryptophanemia,HP:0001988,Recurrent hypoglycemia,0.8754
HP:0500134,Hypertryptophanemia,HP:0002148,Hypophosphatemia,0.9110
HP:0500134,Hypertryptophanemia,HP:0002720,Decreased circulating IgA concentration,0.7782
HP:0500134,Hypertryptophanemia,HP:0002850,Decreased circulating total IgM,0.7883
HP:0500134,Hypertryptophanemia,HP:0002900,Hypokalemia,0.8629
HP:0500134,Hypertryptophanemia,HP:0002901,Hypocalcemia,0.8819
HP:0500134,Hypertryptophanemia,HP:0002902,Hyponatremia,0.8916
HP:0500134,Hypertryptophanemia,HP:0002917,Hypomagnesemia,0.8874
HP:0500134,Hypertryptophanemia,HP:0002920,Decreased circulating ACTH concentration,0.7922
HP:0500134,Hypertryptophanemia,HP:0003073,Hypoalbuminemia,0.9048
HP:0500134,Hypertryptophanemia,HP:0003075,Hypoproteinemia,0.8914
HP:0500134,Hypertryptophanemia,HP:0003113,Hypochloremia,0.8329
HP:0500134,Hypertryptophanemia,HP:0003146,Hypocholesterolemia,0.8949
HP:0500134,Hypertryptophanemia,HP:0003233,Decreased HDL cholesterol concentration,0.8583
HP:0500134,Hypertryptophanemia,HP:0003234,Decreased circulating carnitine concentration,0.8118
HP:0500134,Hypertryptophanemia,HP:0003292,Decreased serum leptin,0.8343
HP:0500134,Hypertryptophanemia,HP:0003351,Decreased circulating renin concentration,0.7999
HP:0500134,Hypertryptophanemia,HP:0003537,Hypouricemia,0.8896
HP:0500134,Hypertryptophanemia,HP:0003563,Decreased LDL cholesterol concentration,0.8365
HP:0500134,Hypertryptophanemia,HP:0003572,Low plasma citrulline,0.8571
HP:0500134,Hypertryptophanemia,HP:0003658,Hypomethioninemia,0.9200
HP:0500134,Hypertryptophanemia,HP:0004313,Decreased circulating antibody concentration,0.7925
HP:0500134,Hypertryptophanemia,HP:0004315,Decreased circulating IgG concentration,0.7848
HP:0500134,Hypertryptophanemia,HP:0004319,Decreased circulating aldosterone concentration,0.8356
HP:0500134,Hypertryptophanemia,HP:0005479,Decreased circulating IgE concentration,0.7722
HP:0500134,Hypertryptophanemia,HP:0005510,Transient erythroblastopenia,0.8838
HP:0500134,Hypertryptophanemia,HP:0005961,Hypoargininemia,0.9217
HP:0500134,Hypertryptophanemia,HP:0008163,Decreased circulating cortisol level,0.8373
HP:0500134,Hypertryptophanemia,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8182
HP:0500134,Hypertryptophanemia,HP:0010981,Hypolipoproteinemia,0.9076
HP:0500134,Hypertryptophanemia,HP:0011967,Decreased circulating copper concentration,0.7679
HP:0500134,Hypertryptophanemia,HP:0012052,Low serum calcitriol,0.8408
HP:0500134,Hypertryptophanemia,HP:0012053,Decreased circulating calcifediol concentration,0.7980
HP:0500134,Hypertryptophanemia,HP:0012101,Decreased serum creatinine,0.8054
HP:0500134,Hypertryptophanemia,HP:0012153,Hypotriglyceridemia,0.9100
HP:0500134,Hypertryptophanemia,HP:0012277,Hypoglycinemia,0.9060
HP:0500134,Hypertryptophanemia,HP:0012279,Hyposerinemia,0.9196
HP:0500134,Hypertryptophanemia,HP:0012417,Hypocapnia,0.8144
HP:0500134,Hypertryptophanemia,HP:0012418,Hypoxemia,0.8229
HP:0500134,Hypertryptophanemia,HP:0020222,Hypohomocysteinemia,0.8850
HP:0500134,Hypertryptophanemia,HP:0030339,Decreased circulating gonadotropin concentration,0.8213
HP:0500134,Hypertryptophanemia,HP:0030344,Decreased circulating luteinizing hormone level,0.8370
HP:0500134,Hypertryptophanemia,HP:0030349,Decreased circulating androgen concentration,0.8054
HP:0500134,Hypertryptophanemia,HP:0030689,Decreased glucagon level,0.8156
HP:0500134,Hypertryptophanemia,HP:0030985,Decreased serum bile acid concentration,0.8344
HP:0500134,Hypertryptophanemia,HP:0031242,Decreased circulating chylomicron concentration,0.8272
HP:0500134,Hypertryptophanemia,HP:0031243,Decreased VLDL cholesterol concentration,0.8437
HP:0500134,Hypertryptophanemia,HP:0031794,Decreased circulating glycerol level,0.8250
HP:0500134,Hypertryptophanemia,HP:0031891,Decreased eosinophil count,0.8265
HP:0500134,Hypertryptophanemia,HP:0031969,Reduced blood urea nitrogen,0.8061
HP:0500134,Hypertryptophanemia,HP:0032098,Hypomanganesemia,0.8973
HP:0500134,Hypertryptophanemia,HP:0032210,Decreased circulating free T3,0.8040
HP:0500134,Hypertryptophanemia,HP:0032363,Decreased circulating corticosterone level,0.8341
HP:0500134,Hypertryptophanemia,HP:0033445,Reduced circulating acylcarnitine concentration,0.8280
HP:0500134,Hypertryptophanemia,HP:0033480,Hypobilirubinemia,0.9002
HP:0500134,Hypertryptophanemia,HP:0034203,Decreased iduronate sulfatase level,0.8153
HP:0500134,Hypertryptophanemia,HP:0034292,Reduced circulating creatine concentration,0.8081
HP:0500134,Hypertryptophanemia,HP:0034441,Decreased circulating aspartic acid concentration,0.8250
HP:0500134,Hypertryptophanemia,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8477
HP:0500134,Hypertryptophanemia,HP:0034870,Reduced circulating urocanic acid concentration,0.8232
HP:0500134,Hypertryptophanemia,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8562
HP:0500134,Hypertryptophanemia,HP:0034938,Decreased circulating sialic acid concentration,0.8164
HP:0500134,Hypertryptophanemia,HP:0040171,Decreased serum testosterone concentration,0.8133
HP:0500134,Hypertryptophanemia,HP:0040216,Hypoinsulinemia,0.9105
HP:0500134,Hypertryptophanemia,HP:0045014,Hypolipidemia,0.9106
HP:0500134,Hypertryptophanemia,HP:0100493,Hypoammonemia,0.9050
HP:0500134,Hypertryptophanemia,HP:0100507,Reduced blood folate concentration,0.8106
HP:0500134,Hypertryptophanemia,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8535
HP:0500134,Hypertryptophanemia,HP:0410245,Decreased circulating IgD concentration,0.7866
HP:0500134,Hypertryptophanemia,HP:0410289,Hypoamylasemia,0.9099
HP:0500134,Hypertryptophanemia,HP:0410343,Decreased circulating heparan sulfate level,0.8132
HP:0500134,Hypertryptophanemia,HP:0430073,Decreased circulating beta-carotene concentration,0.8283
HP:0500134,Hypertryptophanemia,HP:0500132,Hypovalinemia,0.9076
HP:0500134,Hypertryptophanemia,HP:0500133,Hypotyrosinemia,0.9193
HP:0500134,Hypertryptophanemia,HP:0500135,Hypotryptophanemia,0.9516
HP:0500134,Hypertryptophanemia,HP:0500136,Hypothreoninemia,0.9285
HP:0500134,Hypertryptophanemia,HP:0500139,Hypoprolinemia,0.9216
HP:0500134,Hypertryptophanemia,HP:0500140,Decreased circulating hydroxyproline concentration,0.8274
HP:0500134,Hypertryptophanemia,HP:0500141,Hypophenylalaninemia,0.9107
HP:0500134,Hypertryptophanemia,HP:0500142,Hypolysinemia,0.9219
HP:0500134,Hypertryptophanemia,HP:0500143,Hypoleucinemia,0.9144
HP:0500134,Hypertryptophanemia,HP:0500144,Hypoisoleucinemia,0.9250
HP:0500134,Hypertryptophanemia,HP:0500145,Hypohistidinemia,0.9041
HP:0500134,Hypertryptophanemia,HP:0500147,Hypoglutaminemia,0.9121
HP:0500134,Hypertryptophanemia,HP:0500150,Hypoglutamatemia,0.9175
HP:0500134,Hypertryptophanemia,HP:0500152,Hypocystinemia,0.9153
HP:0500134,Hypertryptophanemia,HP:0500154,Hypoalaninemia,0.9115
HP:0500134,Hypertryptophanemia,HP:0500157,Hypoasparaginemia,0.9158
HP:0500134,Hypertryptophanemia,HP:0500162,Decreased circulating carnosine concentration,0.8049
HP:0500134,Hypertryptophanemia,HP:0500163,Hypoornithinemia,0.9211
HP:0500134,Hypertryptophanemia,HP:0500182,Hypotaurinemia,0.9253
HP:0500138,Hyperserinemia,HP:0001882,Leukopenia,0.8939
HP:0500138,Hyperserinemia,HP:0001888,Lymphopenia,0.8896
HP:0500138,Hyperserinemia,HP:0001913,Granulocytopenia,0.8727
HP:0500138,Hyperserinemia,HP:0001943,Hypoglycemia,0.8778
HP:0500138,Hyperserinemia,HP:0001988,Recurrent hypoglycemia,0.8665
HP:0500138,Hyperserinemia,HP:0002148,Hypophosphatemia,0.8963
HP:0500138,Hyperserinemia,HP:0002720,Decreased circulating IgA concentration,0.8026
HP:0500138,Hyperserinemia,HP:0002850,Decreased circulating total IgM,0.8103
HP:0500138,Hyperserinemia,HP:0002900,Hypokalemia,0.8613
HP:0500138,Hyperserinemia,HP:0002901,Hypocalcemia,0.8701
HP:0500138,Hyperserinemia,HP:0002902,Hyponatremia,0.8902
HP:0500138,Hyperserinemia,HP:0002917,Hypomagnesemia,0.8925
HP:0500138,Hyperserinemia,HP:0002920,Decreased circulating ACTH concentration,0.8196
HP:0500138,Hyperserinemia,HP:0003073,Hypoalbuminemia,0.9054
HP:0500138,Hyperserinemia,HP:0003075,Hypoproteinemia,0.8957
HP:0500138,Hyperserinemia,HP:0003113,Hypochloremia,0.8282
HP:0500138,Hyperserinemia,HP:0003146,Hypocholesterolemia,0.8680
HP:0500138,Hyperserinemia,HP:0003233,Decreased HDL cholesterol concentration,0.8488
HP:0500138,Hyperserinemia,HP:0003234,Decreased circulating carnitine concentration,0.8198
HP:0500138,Hyperserinemia,HP:0003292,Decreased serum leptin,0.8184
HP:0500138,Hyperserinemia,HP:0003351,Decreased circulating renin concentration,0.8111
HP:0500138,Hyperserinemia,HP:0003537,Hypouricemia,0.8812
HP:0500138,Hyperserinemia,HP:0003563,Decreased LDL cholesterol concentration,0.8216
HP:0500138,Hyperserinemia,HP:0003572,Low plasma citrulline,0.8604
HP:0500138,Hyperserinemia,HP:0003658,Hypomethioninemia,0.9140
HP:0500138,Hyperserinemia,HP:0004313,Decreased circulating antibody concentration,0.8101
HP:0500138,Hyperserinemia,HP:0004315,Decreased circulating IgG concentration,0.8127
HP:0500138,Hyperserinemia,HP:0004319,Decreased circulating aldosterone concentration,0.8331
HP:0500138,Hyperserinemia,HP:0005479,Decreased circulating IgE concentration,0.8034
HP:0500138,Hyperserinemia,HP:0005510,Transient erythroblastopenia,0.8821
HP:0500138,Hyperserinemia,HP:0005961,Hypoargininemia,0.9361
HP:0500138,Hyperserinemia,HP:0008163,Decreased circulating cortisol level,0.8232
HP:0500138,Hyperserinemia,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8285
HP:0500138,Hyperserinemia,HP:0010981,Hypolipoproteinemia,0.9017
HP:0500138,Hyperserinemia,HP:0011967,Decreased circulating copper concentration,0.7931
HP:0500138,Hyperserinemia,HP:0012052,Low serum calcitriol,0.8140
HP:0500138,Hyperserinemia,HP:0012053,Decreased circulating calcifediol concentration,0.8093
HP:0500138,Hyperserinemia,HP:0012101,Decreased serum creatinine,0.7905
HP:0500138,Hyperserinemia,HP:0012153,Hypotriglyceridemia,0.8819
