id1,term1,id2,term2,claude,deepseek,gemini,grok,llama,openai,pct_yes,majority
HP:0100052,Small epiphyses of the 2nd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100052,Small epiphyses of the 2nd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,yes,no,0.17,f
HP:0100052,Small epiphyses of the 2nd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100052,Small epiphyses of the 2nd toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100052,Small epiphyses of the 2nd toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100052,Small epiphyses of the 2nd toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100063,Small epiphyses of the 3rd toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100074,Small epiphyses of the 4th toe,yes,no,no,no,no,no,0.17,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100085,Small epiphyses of the 5th toe,yes,no,no,no,no,no,0.17,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no,yes,no,no,yes,no,0.33,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,yes,no,0.17,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,yes,yes,no,yes,yes,no,0.67,t
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,yes,no,no,no,no,no,0.17,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100069,Enlarged epiphyses of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100080,Enlarged epiphyses of the 5th toe,yes,no,no,no,no,no,0.17,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,no,no,no,yes,yes,no,0.33,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,no,no,yes,no,yes,yes,0.50,t
HP:0100063,Small epiphyses of the 3rd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,yes,no,yes,no,0.33,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100063,Small epiphyses of the 3rd toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100074,Small epiphyses of the 4th toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100085,Small epiphyses of the 5th toe,yes,no,no,no,no,no,0.17,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no,no,no,no,yes,no,0.17,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,yes,no,no,no,no,no,0.17,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,yes,yes,no,yes,yes,no,0.67,t
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,yes,no,0.17,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,yes,yes,no,no,yes,no,0.50,t
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100080,Enlarged epiphyses of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,yes,no,0.17,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,yes,no,0.17,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,yes,no,no,yes,yes,no,0.50,t
HP:0100074,Small epiphyses of the 4th toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,yes,no,0.17,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,yes,no,no,no,yes,no,0.33,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100074,Small epiphyses of the 4th toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100085,Small epiphyses of the 5th toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,yes,no,no,no,no,no,0.17,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,yes,no,no,no,no,no,0.17,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,yes,yes,no,yes,yes,no,0.67,t
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,yes,no,0.17,f
HP:0100080,Enlarged epiphyses of the 5th toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,yes,yes,no,yes,no,no,0.50,t
HP:0100085,Small epiphyses of the 5th toe,HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,yes,yes,yes,yes,no,0.67,t
HP:0100085,Small epiphyses of the 5th toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,yes,no,0.17,f
HP:0100085,Small epiphyses of the 5th toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,yes,no,0.17,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,yes,no,0.17,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,yes,no,0.17,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,yes,no,0.17,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,yes,no,0.17,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,yes,no,0.17,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,no,no,no,no,no,no,0.00,f
HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,no,no,no,no,no,no,0.00,f
HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,no,no,no,no,no,no,0.00,f
